patch,r,g,b,refR,refG,refB,refX,refY,refZ
gs8,5349.0,6462.0,4300.0,0,0,0,25.6,26.6,21.81
gs9,5855.0,7279.0,4734.0,0,0,0,21.49,22.27,18.18
gs10,6364.0,8004.0,5121.0,0,0,0,18.22,18.88,15.51
gs11,7001.0,9053.0,5727.0,0,0,0,15.15,15.65,12.67
gs12,7755.0,10058.0,6346.0,0,0,0,12.54,12.98,10.68
gs13,8490.0,11162.0,7022.0,0,0,0,10.08,10.41,8.63
gs14,9482.0,12719.0,8068.0,0,0,0,8.0,8.24,6.87
gs15,10624.0,14402.0,9310.0,0,0,0,6.21,6.42,5.29
gs16,12026.0,16605.0,10709.0,0,0,0,4.68,4.81,4.05
gs17,13563.0,18890.0,12325.0,0,0,0,3.52,3.65,3.03
gs18,14863.0,21111.0,13880.0,0,0,0,2.57,2.68,2.23
gs19,16030.0,23015.0,15494.0,0,0,0,1.75,1.84,1.54
gs20,16706.0,24490.0,17122.0,0,0,0,1.17,1.22,1.07
gs21,16701.0,24827.0,17730.0,0,0,0,0.95,1.0,0.87
gs22,16791.0,25021.0,18229.0,0,0,0,0.75,0.8,0.7
gs23,17116.0,25514.0,18828.0,0,0,0,0.43,0.52,0.56
