patch,r,g,b,refR,refG,refB,refX,refY,refZ
b3,19340.0,45895.0,45863.0,0,0,0,1779.34856974,1371.0,892.706576231
b4,18487.0,46928.0,47025.0,0,0,0,1889.49837806,1421.0,880.005897965
b5,14075.0,19260.0,20117.0,0,0,0,4135.86095346,3702.0,2667.24687855
b6,12370.0,23707.0,25647.0,0,0,0,4610.41608294,3677.0,2015.18968899
b7,11210.0,30587.0,33693.0,0,0,0,5131.65018264,3623.0,1425.17561113
b8,10730.0,40445.0,43328.0,0,0,0,5745.68917749,3593.0,1030.71919192
b9,9982.0,8010.0,8492.0,0,0,0,12015.8026467,11930.0,10375.2560414
b10,9375.0,8512.0,9375.0,0,0,0,12482.5843015,11880.0,9301.3431567
b11,8885.0,8860.0,10197.0,0,0,0,12913.716443,11850.0,8373.86744966
b12,8620.0,9422.0,11210.0,0,0,0,13307.1124031,11830.0,7614.8255814
b13,9110.0,5517.0,5742.0,0,0,0,19217.069371,20630.0,20793.7301587
b14,8277.0,5780.0,5720.0,0,0,0,19972.9593693,19710.0,20080.5336568
b15,8140.0,5497.0,6317.0,0,0,0,20622.7197117,21530.0,17536.7729415
b16,8780.0,5842.0,5977.0,0,0,0,16861.7990654,17390.0,16536.7523364
b17,8022.0,5795.0,6125.0,0,0,0,18892.7752028,18730.0,16635.6257242
b18,8812.0,5502.0,6200.0,0,0,0,18277.5034868,19850.0,17242.0920502
b19,8790.0,5630.0,5327.0,0,0,0,17538.2760736,17940.0,19552.398773
b20,24507.0,45943.0,46428.0,0,0,0,1053.00981267,827.4,579.893487957
b21,14032.0,45335.0,45063.0,0,0,0,2565.17791411,1644.0,593.626643295
b22,9577.0,11955.0,13872.0,0,0,0,8353.68619934,7262.0,4269.30832421
c1,23187.0,28515.0,29240.0,0,0,0,1768.28067701,1735.0,1390.93653032
c2,21587.0,32180.0,37795.0,0,0,0,1520.63736829,1376.0,639.728604472
c3,20692.0,36315.0,48718.0,0,0,0,1719.22832443,1511.0,611.622679888
c4,19947.0,35755.0,50040.0,0,0,0,1782.17157712,1551.0,506.887843526
c5,11230.0,11847.0,14757.0,0,0,0,6812.41986337,6531.0,3816.32790331
c6,10547.0,14752.0,24412.0,0,0,0,7333.96819961,6614.0,2231.09246575
c7,10345.0,19237.0,41783.0,0,0,0,7802.91824197,6565.0,1144.84168242
c8,10560.0,23025.0,57233.0,0,0,0,8135.79843861,6639.0,931.3761533
c9,9312.0,7142.0,7990.0,0,0,0,13562.9642058,13670.0,10994.1051454
c10,8982.0,7715.0,9600.0,0,0,0,13809.5832213,13630.0,9210.0537779
c11,8640.0,8197.0,11357.0,0,0,0,14117.4164291,13630.0,7572.61466701
c12,8427.0,8687.0,12902.0,0,0,0,14248.7484165,13490.0,6439.10818343
c13,9792.0,5490.0,5530.0,0,0,0,16961.1124331,18770.0,20098.7507436
c14,8352.0,6265.0,5837.0,0,0,0,18146.2688442,17160.0,18588.2035176
c15,8225.0,5890.0,7425.0,0,0,0,19267.009544,20210.0,14101.9936373
c16,9770.0,6855.0,7127.0,0,0,0,13117.1403662,13530.0,12672.8247602
c17,8235.0,6775.0,7340.0,0,0,0,16403.1257176,15670.0,12903.9121699
c18,9665.0,5940.0,7137.0,0,0,0,15119.7481918,17140.0,13655.0656309
c19,9642.0,6140.0,5370.0,0,0,0,14366.1102159,14530.0,17929.5423783
c20,32670.0,46433.0,47760.0,0,0,0,698.445505618,609.9,495.025280899
c21,9940.0,18177.0,23687.0,0,0,0,6467.26647261,5060.0,1862.51918497
c22,9440.0,9680.0,11145.0,0,0,0,9716.66776226,8963.0,5869.77074774
d1,24977.0,27512.0,29260.0,0,0,0,1614.60463193,1667.0,1314.48028674
d2,25200.0,29622.0,37925.0,0,0,0,1582.53046409,1660.0,1061.33264195
d3,25585.0,32222.0,49230.0,0,0,0,1588.4334817,1675.0,878.505192878
d4,24242.0,31280.0,50680.0,0,0,0,1771.58262351,1867.0,905.101971283
d5,11347.0,9765.0,12755.0,0,0,0,7852.75951333,8170.0,5126.60626456
d6,11412.0,11602.0,20927.0,0,0,0,7731.9558308,8131.0,3139.14746436
d7,11932.0,14580.0,35613.0,0,0,0,7581.05595161,8071.0,1783.67530784
d8,12860.0,19685.0,60398.0,0,0,0,7487.87515502,8020.0,1069.22281935
d9,9015.0,6350.0,7180.0,0,0,0,15022.4101714,15560.0,12424.7761194
d10,8917.0,6755.0,8715.0,0,0,0,14954.9332635,15600.0,10272.0753729
d11,8950.0,7297.0,10580.0,0,0,0,14723.6377246,15420.0,8329.41616766
d12,8940.0,8917.0,18870.0,0,0,0,14469.8237394,15350.0,4428.27978581
d13,10687.0,5507.0,5360.0,0,0,0,14810.1086957,16920.0,19356.8478261
d14,8437.0,6957.0,5997.0,0,0,0,16347.5246225,14680.0,17166.8286277
d15,8352.0,6445.0,8950.0,0,0,0,18300.8244275,19210.0,11369.5826972
