patch,r,g,b,refR,refG,refB,refX,refY,refZ
c2,2711.0,4964.0,4796.0,0,0,0,4.9,4.37,1.42
c3,2618.0,5337.0,5416.0,0,0,0,5.13,4.3,0.82
c4,2514.0,5243.0,5504.0,0,0,0,5.7,4.77,0.85
c5,1380.0,2067.0,1983.0,0,0,0,23.78,22.59,10.89
c6,1325.0,2553.0,3130.0,0,0,0,25.55,22.41,5.5
c7,1310.0,3154.0,4601.0,0,0,0,27.72,22.42,2.39
c8,1324.0,3495.0,5318.0,0,0,0,28.7,22.23,1.28
c9,1085.0,1264.0,1059.0,0,0,0,46.89,47.28,32.4
c10,1052.0,1343.0,1220.0,0,0,0,48.17,47.13,26.63
c11,1011.0,1415.0,1411.0,0,0,0,49.81,47.42,21.58
c12,987.0,1500.0,1609.0,0,0,0,50.47,46.85,18.1
c13,1093.0,955.0,709.0,0,0,0,58.24,65.94,60.94
c14,928.0,1049.0,718.0,0,0,0,64.18,60.73,57.45
c15,911.0,1011.0,924.0,0,0,0,68.73,71.96,42.7
c16,1125.0,1193.0,914.0,0,0,0,45.88,47.73,38.75
c17,947.0,1168.0,927.0,0,0,0,58.66,55.64,39.4
c18,1096.0,1043.0,913.0,0,0,0,53.28,61.12,41.61
c19,1100.0,1061.0,683.0,0,0,0,50.72,52.04,56.28
c20,4005.0,6790.0,5648.0,0,0,0,1.7,1.45,0.76
c21,1311.0,3054.0,3155.0,0,0,0,22.87,17.19,4.72
c22,1130.0,1672.0,1437.0,0,0,0,34.53,31.48,17.4
d1,3076.0,4556.0,4179.0,0,0,0,4.16,4.32,2.27
d2,3126.0,4868.0,4891.0,0,0,0,4.07,4.26,1.47
d3,3202.0,5135.0,5589.0,0,0,0,4.08,4.3,0.89
d4,3030.0,4977.0,5643.0,0,0,0,4.69,4.91,0.92
d5,1359.0,1746.0,1713.0,0,0,0,26.68,27.74,13.94
d6,1378.0,2088.0,2736.0,0,0,0,26.33,27.41,7.43
d7,1435.0,2582.0,4317.0,0,0,0,26.1,27.43,3.6
d8,1524.0,3024.0,5636.0,0,0,0,25.91,27.31,1.65
