patch,r,g,b,refR,refG,refB,refX,refY,refZ
j10,11102.0,10505.0,9685.0,0,0,0,10489.4423792,10320.0,11160.8178439
j11,11007.0,10457.0,9045.0,0,0,0,10782.5856496,10380.0,12386.2184874
j12,10835.0,10110.0,7960.0,0,0,0,11028.0413793,10360.0,14336.0965517
j13,22887.0,9690.0,7915.0,0,0,0,5424.96004281,7539.0,13932.2226186
j14,10645.0,18245.0,9652.0,0,0,0,7437.9732842,4388.0,8385.91064026
j15,9025.0,13510.0,29387.0,0,0,0,13567.9336188,13410.0,1737.26980728
j16,25830.0,29510.0,33705.0,0,0,0,1046.01139601,1049.0,893.592592593
j17,11380.0,25312.0,30230.0,0,0,0,5570.80103508,3481.0,956.824611846
j18,23335.0,16925.0,32095.0,0,0,0,2783.24064885,4777.0,1556.17156489
j19,24400.0,20735.0,10112.0,0,0,0,2052.05488722,1409.0,7132.93007519
j20,13180.0,9672.0,13245.0,0,0,0,7666.55842558,9595.0,6342.37761378
j21,25050.0,23312.0,35123.0,0,0,0,1175.18186844,2056.0,557.283213562
j22,25797.0,28977.0,35025.0,0,0,0,584.662619808,743.9,499.650700418
k1,23880.0,28067.0,27950.0,0,0,0,1382.61308477,1147.0,1504.85754485
k2,22120.0,27310.0,23880.0,0,0,0,1637.79069767,1125.0,1994.08033827
k3,20352.0,26755.0,20575.0,0,0,0,1918.76242545,1119.0,2523.86779324
k4,19467.0,26467.0,19085.0,0,0,0,2091.62046562,1113.0,2821.36762317
k5,16932.0,18645.0,17560.0,0,0,0,3982.28040103,3593.0,4045.03007762
k6,15237.0,18842.0,15172.0,0,0,0,4464.25125628,3604.0,4867.85786073
k7,14065.0,18950.0,13330.0,0,0,0,5003.88067497,3609.0,5886.91844114
k8,11922.0,19232.0,10250.0,0,0,0,6179.76366322,3638.0,8094.5947809
k9,10815.0,10675.0,10227.0,0,0,0,10343.5843373,10130.0,10038.4638554
k10,10367.0,10815.0,9717.0,0,0,0,10746.7896218,10070.0,10661.7974367
k11,10132.0,10930.0,9152.0,0,0,0,11246.9702906,10070.0,11559.294809
k12,9515.0,11052.0,8117.0,0,0,0,12152.0084567,10040.0,13185.017618
k13,23782.0,10392.0,8162.0,0,0,0,4323.49179717,6251.0,12732.7416107
k14,11122.0,20372.0,10517.0,0,0,0,6188.19629444,3306.0,7060.63595393
k15,9205.0,14357.0,31647.0,0,0,0,12038.0493984,11760.0,1027.78974034
k16,26640.0,31060.0,35803.0,0,0,0,553.116029197,540.8,485.062072993
k17,12030.0,27080.0,32085.0,0,0,0,4605.13211382,2695.0,525.071138211
k18,24795.0,19195.0,34718.0,0,0,0,1876.08774995,3422.0,1345.28246942
k19,25275.0,23170.0,11455.0,0,0,0,1362.90798479,806.4,5496.09125475
k20,25840.0,28945.0,34355.0,0,0,0,705.950167396,870.5,665.373165079
k21,25892.0,29457.0,34205.0,0,0,0,442.506547286,544.6,536.676329043
k22,25360.0,28252.0,31967.0,0,0,0,558.993062438,639.0,913.007928642
l1,25157.0,30192.0,32853.0,0,0,0,972.23984324,788.4,814.147877204
l2,23677.0,30070.0,32000.0,0,0,0,1160.71454027,785.0,851.862081254
l3,22175.0,30037.0,31167.0,0,0,0,1384.59657143,822.3,925.674857143
l4,21502.0,29910.0,30795.0,0,0,0,1480.23332048,867.4,997.5267258
l5,17645.0,21907.0,21747.0,0,0,0,3313.04526749,2821.0,2795.99588477
l6,15152.0,23207.0,20905.0,0,0,0,3847.51868358,2803.0,2958.66883785
l7,13297.0,23905.0,19807.0,0,0,0,4494.81753995,2809.0,3134.68115942
l8,12007.0,24417.0,18530.0,0,0,0,5132.91539081,2808.0,3372.54149879
l9,10645.0,10882.0,10772.0,0,0,0,10152.6820604,9810.0,9078.1705151
l10,10132.0,11192.0,10570.0,0,0,0,10769.269103,9974.0,9380.56055572
l11,9835.0,11575.0,10622.0,0,0,0,11228.6625464,9936.0,9539.91100124
l12,9397.0,11687.0,10260.0,0,0,0,11811.1498258,9970.0,9799.46468166
l13,24357.0,11672.0,8885.0,0,0,0,3479.37159763,5043.0,11371.1195266
l14,11817.0,22072.0,11635.0,0,0,0,5351.48912494,2731.0,5731.37025797
l15,9472.0,15187.0,32637.0,0,0,0,11794.306383,11080.0,700.161702128
l16,27107.0,31710.0,36645.0,0,0,0,451.561772686,354.6,262.876514923
l17,12657.0,27927.0,32980.0,0,0,0,3767.98389502,2046.0,288.014315538
l18,25572.0,22072.0,36368.0,0,0,0,1266.53157625,2566.0,559.048091734
l19,25412.0,24842.0,13405.0,0,0,0,980.915736041,469.6,4508.8751269
l20,26222.0,30512.0,35558.0,0,0,0,295.660512,299.3,362.799488
l21,26052.0,30267.0,35228.0,0,0,0,350.624742268,329.6,381.630927835
l22,24987.0,29247.0,33865.0,0,0,0,643.563606771,523.3,536.586914062
gs0,8117.0,6675.0,6487.0,0,0,0,19000.3149379,19730.0,18276.3305403
gs1,8587.0,7292.0,7107.0,0,0,0,17431.4289863,17910.0,16677.159454
gs2,9025.0,7750.0,7725.0,0,0,0,15705.9123876,16180.0,15053.4551784
gs3,9462.0,8357.0,8352.0,0,0,0,13910.1508121,14300.0,13263.1670534
gs4,10090.0,9082.0,9217.0,0,0,0,12316.4300203,12650.0,11689.6117068
gs5,10942.0,10015.0,10315.0,0,0,0,10713.9774371,11020.0,10143.3728666
gs6,11730.0,11085.0,11635.0,0,0,0,9425.80415945,9686.0,8866.24321202
gs7,12840.0,12145.0,12840.0,0,0,0,8201.19010417,8433.0,7766.8515625
gs8,13915.0,13152.0,14150.0,0,0,0,7006.86948956,7214.0,6701.40429234
gs9,15045.0,14560.0,15770.0,0,0,0,5900.17875798,6044.0,5594.99709808
gs10,16420.0,16100.0,17335.0,0,0,0,5081.40249927,5207.0,4843.82650392
gs11,18017.0,18082.0,20042.0,0,0,0,4281.35017422,4365.0,4027.86585366
gs12,19490.0,19872.0,21482.0,0,0,0,3568.73527697,3642.0,3407.34052478
gs13,21002.0,21880.0,23720.0,0,0,0,2900.52122987,2948.0,2783.98243045
gs14,22175.0,23787.0,25990.0,0,0,0,2344.77440283,2365.0,2264.56944854
gs15,23462.0,25775.0,28087.0,0,0,0,1838.40774421,1863.0,1763.53798768
gs16,24272.0,27170.0,30177.0,0,0,0,1416.03281111,1427.0,1375.11676027
gs17,25137.0,28455.0,32340.0,0,0,0,1069.46497192,1080.0,1042.96778008
gs18,25542.0,29277.0,33258.0,0,0,0,796.423396675,803.1,784.977790974
gs19,25680.0,29580.0,33980.0,0,0,0,568.299286776,574.1,563.692838039
gs20,25967.0,30000.0,34875.0,0,0,0,407.277914294,407.4,406.179142943
gs21,25712.0,29642.0,34558.0,0,0,0,337.298526316,337.4,340.038315789
gs22,25435.0,29175.0,34098.0,0,0,0,294.150967577,276.557377,295.970994188
gs23,25105.0,28727.0,33618.0,0,0,0,234.075679172,234.0,288.716041397
