patch,r,g,b,refR,refG,refB,refX,refY,refZ
h19,20587.0,13222.0,6830.0,0,0,0,3888.58719417,3272.0,9872.20822488
h20,9760.0,9600.0,14107.0,0,0,0,10388.5204082,10550.0,4693.16083576
h21,11135.0,9507.0,10547.0,0,0,0,8133.96471856,8373.0,6043.53353084
h22,10612.0,10127.0,17292.0,0,0,0,8975.0715588,9753.0,3498.45533273
i1,29505.0,26340.0,22825.0,0,0,0,1200.01674224,1188.0,1755.6874782
i2,32072.0,24492.0,17592.0,0,0,0,1194.37779619,1164.0,2463.49461475
i3,34963.0,23202.0,14300.0,0,0,0,1234.09598433,1182.0,3372.3467189
i4,38980.0,21207.0,10890.0,0,0,0,1250.64900662,1160.0,5271.47019868
i5,17507.0,15135.0,13542.0,0,0,0,3791.2764613,3830.0,4479.82938389
i6,18530.0,14507.0,11357.0,0,0,0,3791.32240056,3790.0,5642.68318214
i7,19690.0,14107.0,10047.0,0,0,0,3841.08212376,3799.0,6870.99503438
i8,25552.0,12695.0,7467.0,0,0,0,3871.40683678,3768.0,10502.1434762
i9,11357.0,8865.0,8375.0,0,0,0,10083.2535885,10280.0,10378.3732057
i10,11357.0,8645.0,7787.0,0,0,0,10217.4876847,10400.0,11402.2167488
i11,11572.0,8580.0,7395.0,0,0,0,10238.0012731,10360.0,12374.6276257
i12,11880.0,8140.0,6382.0,0,0,0,10296.6382253,10450.0,14918.890785
i13,22152.0,7575.0,6095.0,0,0,0,6446.19438741,8810.0,14894.3874059
i14,10207.0,15205.0,7457.0,0,0,0,8554.57972914,5459.0,9835.26256007
i15,8545.0,10857.0,24102.0,0,0,0,14175.6521739,14300.0,2611.30434783
i16,25275.0,25375.0,27002.0,0,0,0,1674.24918615,1636.0,1531.41994673
i17,10730.0,22422.0,24945.0,0,0,0,6517.44441277,4401.0,1627.16562144
i18,21897.0,12690.0,24827.0,0,0,0,3748.97014925,5994.0,2346.58208955
i19,25817.0,15945.0,7362.0,0,0,0,2835.27863777,2165.0,8405.29411765
i20,10015.0,8847.0,13820.0,0,0,0,10471.6631677,11420.0,4747.01189643
i21,19532.0,17677.0,35440.0,0,0,0,2953.33554404,3843.0,1168.43129534
i22,12647.0,8635.0,12540.0,0,0,0,7277.27827311,9160.0,5054.97888315
j1,35378.0,37125.0,32307.0,0,0,0,665.477799154,585.9,1002.95078876
j2,35090.0,35365.0,24795.0,0,0,0,703.3555666,538.9,1436.17385686
j3,36518.0,33453.0,18582.0,0,0,0,792.354236157,535.5,2244.52735157
j4,40290.0,28460.0,11230.0,0,0,0,1023.56897404,523.1,4919.33844252
j5,18647.0,17947.0,15727.0,0,0,0,3081.3041924,2929.0,3508.7078323
j6,18412.0,17512.0,13202.0,0,0,0,3307.85326087,2969.0,4480.39311594
j7,18317.0,17067.0,10952.0,0,0,0,3511.21551724,2973.0,5720.2179803
j8,18667.0,16260.0,8012.0,0,0,0,3971.62730228,2914.0,8899.85482124
